#CHROM	POS
II	3363730
II	3364690
II	3364693
II	3364702
II	3364710
II	3364711
II	3364716
II	3364742
II	3364807
II	3364815
II	3364820
II	3364829
II	3364853
II	3367703
II	3367709
II	3375110
II	3375147
II	3375175
II	3375395
II	3375462
II	3376392
II	3376414
II	3377380
II	3377406
II	3377463
II	3378376
II	3378379
II	3392153
II	3395359
II	3398033
II	3398154
II	3400004
II	3404275
II	3413201
II	3413203
II	3413246
II	3421664
II	3421785
II	3432564
II	3444422
II	3445989
II	3447593
II	3449844
II	3449845
II	3452769
II	3452951
II	3459991
II	3459992
II	3459995
II	3460063
II	3460102
II	3462862
II	3462922
II	3462937
II	3470028
II	3472153
II	3473354
II	3473369
II	3473383
II	3473998
II	3474386
II	3474452
II	3474522
II	3477435
II	3478973
II	3479047
II	3481586
II	3484706
II	3484819
II	3490084
II	3490110
II	3490159
II	3490160
II	3492268
II	3496040
II	3496081
II	3496724
II	3496725
II	3496756
II	3503157
II	3503528
II	3503531
II	3503618
II	3503645
II	3506759
II	3512227
II	3513111
II	3518758
II	3518759
II	3520106
II	3547528
II	3553026
II	3553314
II	3563623
II	3577785
II	3605381
II	3612701
II	3617871
II	3623067
II	3632392
II	3632413
II	3632457
II	3635970
II	3641595
II	3653675
II	3653807
II	3653812
II	3658505
II	3658536
II	3667916
II	3667990
II	3678247
II	3678271
II	3678272
II	3678275
II	3678302
II	3700810
II	3707584
II	3707595
II	3713241
II	3714997
II	3729426
II	3729435
II	3729463
II	3729464
II	3729478
II	3730487
II	3730499
II	3730533
II	3730603
II	3764501
II	3764567
II	3764615
II	3767205
II	3767235
II	3767356
II	3768401
II	3772168
II	3774311
II	3774361
II	3776576
II	3776579
II	3777414
II	3777481
II	3781892
II	3789575
II	3789646
II	3789747
II	3793643
II	3805977
II	3806037
II	3808521
II	3835754
II	3835819
II	3836648
II	3836823
II	3838037
II	3838115
II	3842815
II	3847866
II	3857630
II	3857721
II	3903794
II	3903818
II	3903834
II	3903854
II	3907041
II	3907042
II	3908639
II	3908726
II	3933030
II	3933240
II	3935452
II	3935767
II	3935828
II	3947679
II	3947715
II	3948574
II	3953621
II	3953637
II	3972592
II	3973552
II	3975648
II	3987335
II	3991003
II	3993885
II	3995895
II	3996698
II	4011937
II	4012043
II	4012061
II	4018581
II	4027595
II	4031286
II	4031393
II	4036020
II	4036460
II	4039478
II	4042333
II	4042370
II	4046795
II	4060760
II	4077376
II	4077382
II	4077659
II	4104345
II	4109465
II	4110981
II	4118653
II	4130011
II	4130037
II	4133334
II	4142594
II	4158551
II	4160902
II	4161070
II	4190313
II	4192853
II	4207239
II	4210139
II	4211140
II	4223589
II	4227578
II	4246838
II	4264734
II	4265033
II	4288242
II	4290909
II	4293652
II	4301917
II	4305747
II	4305756
II	4305757
II	4305770
II	4305810
II	4305834
II	4311834
II	4312120
II	4312132
II	4312168
II	4312802
II	4313274
II	4313330
II	4321071
II	4321177
II	4321942
II	4321959
II	4322062
II	4324744
II	4324886
II	4324887
II	4329274
II	4329283
II	4333777
II	4345931
II	4345939
II	4367344
II	4369005
II	4369021
II	4370094
II	4392129
II	4410939
II	4411072
II	4411095
II	4414077
II	4416170
II	4416171
II	4419493
II	4425643
II	4428551
II	4430325
II	4437931
II	4440692
II	4446489
II	4447495
II	4478549
II	4486669
II	4486715
II	4488915
II	4488950
II	4491467
II	4494508
II	4501826
II	4503005
II	4503059
II	4510005
II	4512896
II	4522516
II	4524957
II	4560441
II	4571362
II	4572781
II	4573238
II	4573247
II	4573256
II	4582568
II	4582571
II	4582577
II	4582580
II	4584052
II	4607475
II	4690641
II	4713346
II	4713859
II	4723052
II	4723054
II	4723056
II	4734658
II	4740162
II	4745963
II	4755840
II	4767768
II	4775003
II	4806196
II	4870368
II	4906499
II	4906573
II	4920422
II	4943716
II	4953818
II	4959096
II	4969015
II	5008247
II	5008405
II	5041550
II	5041675
II	5041707
II	5063545
II	5097919
II	5109185
II	5115447
II	5147998
II	5150074
II	5180913
II	5186242
II	5217499
II	5219040
II	5225281
II	5263520
II	5263682
II	5273081
II	5273182
II	5280650
II	5281110
II	5281706
II	5281819
II	5303919
II	5311769
II	5362800
II	5363111
II	5363174
II	5383032
II	5413422
II	5416858
II	5417700
II	5496592
II	5497859
II	5500458
II	5537835
II	5538835
II	5555003
II	5555278
II	5560117
II	5560152
II	5571301
II	5594002
II	5604743
II	5610403
II	5624886
II	5637314
II	5649754
II	5687388
II	5691490
II	5691708
II	5691973
II	5700230
II	5708253
II	5708256
II	5708362
II	5709005
II	5728243
II	5734355
II	5735287
II	5742152
II	5747316
II	5747344
II	5752082
II	5758154
II	5764944
II	5769579
II	5769580
II	5770048
II	5775564
II	5781800
II	5791465
II	5797962
II	5800621
II	5801163
II	5806259
II	5806403
II	5817562
II	5830336
II	5850681
II	5855117
II	5855703
II	5856326
II	5857560
II	5858877
II	5864689
II	5864731
II	5877412
II	5879865
II	5879908
II	5884535
II	5888467
II	5888551
II	5898319
II	5903891
II	5913094
II	5926244
II	5948650
II	5957477
II	5957690
II	5961763
II	5977682
II	5983926
II	6027158
II	6032955
II	6050915
II	6083444
II	6091429
II	6113950
II	6137001
II	6152887
II	6158108
II	6182022
II	6182123
II	6233595
II	6241076
II	6247446
II	6276103
II	6290234
II	6305239
II	6313398
II	6317075
II	6330935
II	6359769
II	6363357
II	6364758
II	6366771
II	6382351
II	6382431
II	6427156
II	6471786
II	6471971
II	6489799
II	6509969
II	6555772
II	6601317
II	6654199
II	6662692
II	6747805
II	6751404
II	6767923
II	6775987
II	6778057
II	6778152
II	6782720
II	6800847
II	6802050
II	6809215
II	6811200
II	6811235
II	6814780
II	6816246
II	6817050
II	6818051
II	6826335
II	6830739
II	6830741
II	6832435
II	6832511
II	6850714
II	6873227
II	6876433
II	6877030
II	6877273
II	6883191
II	6883771
II	6886854
II	6892938
II	6895744
II	6900757
II	6901797
II	6901870
II	6920787
II	6921536
II	6944300
II	6944358
II	6944359
II	6944361
II	6944365
II	6958136
II	6958143
II	6960558
II	6960680
II	6961328
II	6961462
II	7003950
II	7004641
II	7005569
II	7087072
II	7113479
II	7117920
II	7119004
II	7124703
II	7140277
II	7149570
II	7156557
II	7156655
II	7156705
II	7164073
II	7164223
II	7178073
II	7194941
II	7195695
II	7195700
II	7201531
II	7218566
II	7233055
II	7244322
II	7259125
II	7260676
II	7266620
II	7286891
II	7289070
II	7289843
II	7323045
II	7323087
II	7325235
II	7325814
II	7331665
II	7355517
II	7360151
II	7402517
II	7402593
II	7403973
II	7405706
II	7433553
II	7437625
II	7467138
II	7470131
II	7509224
II	7522337
II	7530931
II	7539812
II	7542079
II	7542206
II	7555892
II	7556712
II	7580147
II	7580864
II	7583005
II	7593907
II	7594050
II	7644173
II	7663916
II	7664904
II	7669888
II	7669901
II	7670036
II	7673049
II	7673164
II	7677007
II	7685461
II	7690438
II	7723321
II	7734408
II	7739597
II	7747065
II	7758794
II	7764714
II	7769307
II	7770079
II	7770205
II	7771660
II	7771681
II	7772743
II	7774506
II	7782032
II	7796269
II	7796319
II	7821868
II	7822230
II	7838180
II	7854488
II	7855662
II	7856832
II	7856888
II	7856909
II	7860564
II	7877888
II	7879970
II	7882647
II	7889240
II	7902204
II	7917010
II	7925702
II	7946308
II	7949635
II	7949745
II	7952060
II	7955103
II	7956558
II	7962972
II	7962995
II	7963984
II	7982792
II	7994738
II	7995245
II	7995324
II	7995369
II	7995385
II	8002728
II	8002766
II	8003969
II	8005391
II	8005392
II	8005393
II	8005505
II	8007499
II	8007551
II	8007559
II	8007600
II	8019865
II	8039008
II	8046836
II	8054501
II	8058062
II	8074076
II	8074279
II	8074389
II	8078619
II	8080160
II	8080305
II	8082202
II	8082410
II	8090661
II	8102888
II	8111000
II	8111116
II	8150892
II	8165191
II	8176126
II	8179018
II	8186316
II	8195604
II	8196573
II	8204972
II	8205063
II	8213207
II	8213308
II	8215541
II	8219229
II	8222224
II	8231445
II	8237890
II	8237892
II	8245031
II	8259056
II	8279578
II	8293290
II	8314780
II	8331148
II	8337152
II	8337155
II	8337175
II	8337751
II	8337788
II	8353660
II	8380950
II	8384860
II	8393727
II	8394074
II	8398991
II	8401293
II	8405360
II	8405440
II	8421930
II	8421943
II	8427611
II	8427612
II	8429995
II	8429996
II	8431004
II	8431149
II	8437099
II	8437193
II	8442159
II	8442160
II	8442268
II	8452259
II	8466323
II	8473479
II	8481425
II	8486440
II	8487271
II	8490050
II	8493122
II	8493577
II	8493612
II	8507969
II	8507973
II	8510888
II	8522932
II	8524802
II	8539318
II	8572617
II	8628478
II	8635262
II	8637157
II	8666198
II	8666199
II	8671533
II	8680583
II	8683347
II	8719947
II	8748442
II	8749496
II	8751127
II	8764145
II	8788922
II	8796967
II	8797132
II	8797134
II	8850667
II	8858888
II	8859490
II	8859607
II	8859629
II	8880710
II	8885520
II	8899187
II	8903050
II	8913002
II	8920283
II	8992021
II	9002915
II	9002993
II	9018384
II	9031812
II	9034924
II	9037037
II	9040303
II	9051043
II	9055249
II	9062923
II	9064203
II	9080011
II	9088167
II	9111579
II	9118398
II	9118440
II	9120123
II	9133849
II	9139471
II	9147082
II	9147105
II	9149487
II	9163995
II	9164023
II	9164038
II	9166270
II	9168245
II	9189594
II	9207886
II	9214512
II	9223008
II	9232982
II	9232989
II	9235236
II	9238093
II	9239086
II	9241667
II	9241777
II	9241937
II	9255383
II	9255683
II	9265845
II	9272532
II	9276900
II	9290542
II	9299602
II	9311444
II	9315323
II	9317438
II	9317479
II	9330334
II	9334770
II	9336247
II	9343340
II	9363350
II	9379195
II	9379236
II	9379293
II	9381895
II	9392571
II	9395287
II	9404583
II	9428176
II	9431694
II	9442131
II	9448375
II	9476985
II	9485346
II	9495775
II	9496202
II	9496205
II	9496314
II	9498373
II	9499476
II	9499570
II	9499571
II	9499613
II	9501942
II	9517450
II	9525225
II	9525352
II	9525382
II	9540824
II	9540950
II	9542890
II	9548630
II	9548733
II	9554740
II	9556573
II	9576380
II	9584108
II	9604752
II	9608650
II	9608651
II	9608738
II	9609319
II	9613178
II	9622511
II	9622961
II	9623066
II	9636299
II	9644984
II	9656017
II	9672808
II	9672885
II	9689892
II	9700435
II	9718145
II	9750041
II	9752373
II	9768282
II	9772037
II	9782729
II	9806409
II	9825699
II	9825850
II	9825868
II	9837197
II	9837731
II	9844409
II	9844412
II	9850731
II	9868917
II	9887033
II	9898556
II	9901035
II	9901036
II	9901038
II	9905465
II	9926874
II	9931129
II	9931139
II	9931293
II	9938798
II	9940513
II	9946356
II	9963774
II	9974721
II	9984722
II	9985056
II	9988613
II	9990815
II	10008220
II	10026851
II	10045728
II	10045737
II	10063677
II	10066474
II	10070180
II	10070303
II	10075075
II	10076679
II	10087300
II	10102408
II	10107226
II	10107355
II	10111783
II	10111852
II	10122841
II	10129098
II	10131923
II	10134711
II	10147791
II	10165265
II	10165274
II	10178706
II	10185071
II	10217881
II	10219372
II	10226977
II	10227051
II	10232353
II	10237864
II	10244954
II	10281955
II	10293142
II	10298506
II	10298561
II	10302669
II	10309601
II	10312940
II	10313756
II	10314608
II	10326262
II	10326916
II	10326939
II	10334813
II	10343635
II	10343636
II	10343642
II	10348628
II	10348633
II	10348675
II	10369041
II	10369112
II	10369116
II	10372084
II	10379117
II	10385932
II	10385984
II	10386002
II	10396952
II	10411984
II	10433277
II	10433664
II	10442339
II	10442351
II	10448482
II	10460222
II	10464413
II	10470589
II	10475415
II	10478124
II	10484233
II	10520006
II	10520062
II	10520064
II	10520065
II	10520066
II	10533952
II	10545430
II	10569344
II	10585633
II	10585641
II	10592127
II	10593094
II	10597203
II	10609805
II	10620991
II	10630232
II	10635566
II	10641373
II	10643785
II	10652039
II	10652178
II	10652940
II	10652988
II	10666865
II	10668126
II	10668627
II	10668647
II	10668802
II	10676491
II	10682633
II	10690445
II	10696862
II	10697628
II	10700668
II	10704511
II	10722481
II	10724599
II	10726643
II	10735993
II	10752744
II	10757212
II	10766205
II	10766206
II	10781013
II	10785158
II	10792594
II	10798919
II	10805551
II	10809240
II	10809277
II	10814095
II	10815378
II	10815696
II	10829225
II	10847471
II	10867820
II	10875272
II	10875285
II	10877001
II	10879553
II	10881274
II	10885067
II	10889377
II	10899717
II	10899746
II	10901235
II	10908396
II	10908397
II	10908398
II	10908399
II	10908400
II	10915895
II	10945290
II	10945342
II	10947437
II	10949641
II	10950120
II	10950891
II	10967790
II	10974419
II	10974463
II	10981473
II	10984973
II	11005334
II	11019670
II	11032734
II	11051845
II	11051969
II	11051970
II	11061252
II	11065543
II	11083231
II	11085758
II	11089155
II	11092907
II	11096378
II	11103890
II	11106452
II	11136208
II	11136261
II	11136294
II	11149912
II	11168605
II	11168719
II	11178030
II	11178164
II	11178979
II	11184817
II	11205652
II	11207124
II	11207161
II	11207164
II	11211023
II	11217883
II	11226839
II	11232375
II	11232376
II	11237418
II	11238681
II	11243020
II	11243167
II	11247048
II	11249430
II	11249538
II	11257075
II	11267300
II	11289692
II	11291221
II	11294086
II	11294245
II	11294756
II	11303315
II	11316368
II	11316441
II	11321863
II	11322988
II	11323017
II	11324141
II	11324153
II	11327333
II	11327602
II	11340227
II	11340363
II	11343398
II	11345153
II	11346521
II	11347862
II	11373699
II	11377290
II	11391483
II	11404172
II	11404193
II	11404222
II	11413777
II	11414593
II	11414614
II	11414727
II	11418599
II	11421175
II	11426594
II	11432015
II	11437934
II	11439804
II	11439805
II	11458272
II	11458273
II	11463335
II	11465001
II	11471035
II	11476180
II	11476352
II	11477942
II	11478018
II	11483447
II	11502644
II	11503151
II	11504890
II	11513017
II	11520345
II	11534304
II	11546212
II	11560075
II	11567810
II	11568800
II	11572682
II	11572718
II	11576459
II	11578001
II	11578039
II	11578071
II	11580558
II	11580566
II	11588641
II	11588695
II	11589236
II	11589306
II	11593289
II	11593295
II	11594132
II	11598651
II	11600669
II	11601909
II	11601979
II	11603753
II	11603767
II	11614390
II	11620695
II	11648714
II	11649159
II	11654302
II	11663823
II	11675846
II	11678633
II	11686167
II	11686214
II	11696630
II	11702673
II	11707787
II	11709068
II	11716467
II	11716479
II	11719574
II	11719681
II	11722865
II	11735215
II	11736612
II	11749105
II	11750707
II	11783433
II	11788015
II	11788449
II	11792670
II	11792684
II	11792769
II	11792806
II	11794839
II	11794939
II	11799612
II	11799623
II	11799669
II	11802160
II	11802161
II	11808088
II	11808106
II	11808150
II	11808157
II	11808207
II	11808217
II	11808222
II	11808226
II	11808261
II	11820437
II	11820460
II	11822018
II	11836393
II	11843960
II	11850793
II	11850803
II	11850804
II	11850817
II	11859881
II	11859885
II	11868148
II	11873894
II	11873954
II	11873975
II	11876673
II	11876714
II	11877529
II	11915225
II	11915977
II	11916455
II	11916558
II	11920556
II	11947602
II	11947605
II	11950727
II	11954122
II	11963473
II	11963498
II	11965605
II	11972447
II	11972514
II	11974737
II	11974756
II	11974812
II	11978314
II	11978318
II	11979671
II	11980758
II	11982291
II	11982367
II	11982410
II	11992035
II	11992083
II	12005234
II	12006843
II	12006931
II	12026275
II	12026288
II	12026409
II	12028688
II	12028720
II	12030913
II	12030994
II	12036189
II	12040150
II	12042174
II	12042291
II	12042315
II	12046158
II	12048987
II	12049084
II	12052495
II	12052496
II	12052543
II	12054520
II	12055387
II	12067145
II	12067524
II	12067571
II	12067651
II	12104722
II	12104730
II	12104777
II	12109124
II	12109126
II	12109128
II	12111818
II	12115731
II	12115757
II	12115812
II	12115872
II	12115912
II	12115936
II	12115944
II	12126590
II	12132631
II	12132901
II	12132902
II	12133059
II	12138766
II	12148018
II	12152349
II	12152997
II	12153040
II	12154693
II	12163338
II	12166378
II	12166450
II	12167076
II	12167721
II	12169209
II	12170996
II	12171001
II	12171121
II	12171131
II	12175764
II	12176822
II	12192862
II	12193939
II	12193940
II	12193951
II	12193952
II	12193954
II	12199651
II	12199657
II	12203344
II	12203401
II	12203402
II	12203445
II	12219179
II	12219205
II	12220150
II	12233949
II	12244810
II	12270320
II	12270344
II	12279090
II	12279192
II	12279226
II	12279605
II	12285173
II	12289087
II	12292183
II	12292234
II	12292326
II	12292460
II	12304133
II	12304155
II	12304173
II	12304840
II	12304898
II	12307048
II	12307077
II	12307096
II	12307135
II	12307242
II	12310423
II	12310450
II	12310560
II	12310561
II	12327094
II	12341259
II	12348360
II	12357857
II	12361094
II	12367512
II	12381819
II	12381854
II	12381923
II	12383546
II	12383646
II	12383686
II	12384361
II	12387073
II	12391257
II	12399116
II	12400820
II	12400910
II	12407199
II	12420333
II	12420338
II	12422944
II	12422945
II	12422961
II	12424050
II	12424157
II	12431353
II	12431402
II	12431469
II	12433467
II	12434866
II	12444791
II	12447805
II	12447843
II	12448403
II	12448482
II	12449951
II	12450052
II	12451249
II	12451300
II	12451347
II	12453031
II	12453048
II	12453049
II	12453069
II	12453070
II	12453123
II	12453133
II	12453152
II	12453187
II	12459896
II	12463061
II	12463133
II	12463265
II	12463289
II	12469506
II	12469508
II	12472417
II	12472419
II	12472440
II	12472544
II	12472560
II	12478485
II	12479583
II	12479616
II	12484620
II	12484675
II	12487217
II	12487251
II	12487295
II	12487352
II	12487388
II	12494487
II	12494522
II	12494541
II	12494626
II	12494664
II	12496817
II	12497648
II	12500137
II	12500140
II	12500167
II	12503015
II	12503135
II	12503169
II	12503170
II	12505408
II	12505418
II	12505419
II	12512912
II	12516485
II	12517125
II	12517146
II	12517176
II	12517206
II	12517213
II	12517217
II	12517884
II	12517980
II	12517999
II	12518006
II	12518050
II	12524254
II	12524272
II	12524275
II	12524289
II	12524290
II	12524308
II	12524701
II	12524750
II	12528032
II	12528046
II	12534128
II	12542769
II	12554995
II	12558108
II	12558299
II	12558716
II	12558827
II	12559036
II	12560516
II	12560633
II	12574277
II	12574303
II	12576602
II	12581065
II	12581085
II	12583599
II	12583600
II	12583601
II	12587762
II	12593431
II	12593442
II	12593461
II	12602318
II	12603368
II	12604177
II	12608516
II	12612604
II	12612615
II	12612683
II	12612718
II	12626114
II	12626239
II	12637395
II	12637544
II	12641594
II	12658933
II	12658979
II	12659018
II	12659029
II	12690885
II	12690965
II	12690978
II	12690992
II	12693424
II	12693453
II	12693538
II	12701523
II	12701578
II	12701678
II	12714441
II	12714458
II	12725314
II	12725328
II	12727439
II	12733463
II	12734028
II	12734077
II	12735930
II	12735956
II	12735957
II	12736104
II	12736107
II	12736131
II	12738776
II	12738843
II	12738858
II	12739160
II	12739287
II	12739292
II	12743340
II	12743355
II	12775649
II	12775669
II	12787277
II	12788592
II	12788701
II	12788726
II	12802367
II	12802420
II	12805550
II	12807743
II	12809085
II	12809115
II	12809131
II	12809180
II	12812465
II	12813812
II	12813833
II	12816825
II	12816867
II	12816873
II	12819918
II	12819925
II	12819937
II	12824890
II	12824909
II	12824917
II	12825011
II	12825014
II	12825015
II	12830282
II	12831031
II	12831063
II	12831081
II	12832507
II	12832580
II	12835446
II	12836815
II	12836848
II	12842901
II	12850818
II	12854635
II	12854640
II	12858973
II	12858994
II	12859017
II	12859112
II	12859113
II	12859319
II	12859412
II	12860008
II	12864670
II	12866452
II	12884947
II	12904143
II	12914801
II	12922470
II	12922566
II	12924792
II	12934285
II	12934310
II	12937127
II	12938433
II	12938548
II	12938566
II	12956916
II	12956917
II	12956921
II	12957540
II	12960610
II	12960624
II	12968812
II	12974611
II	12980517
II	12980522
II	12980537
II	12980541
II	12984908
II	12998175
II	13028722
II	13031416
II	13034710
II	13054974
II	13055014
II	13055370
II	13060769
II	13060848
II	13061228
II	13063669
II	13069076
II	13069221
II	13076390
II	13108012
II	13110166
II	13111512
II	13121321
II	13121589
II	13121657
II	13121690
II	13121774
II	13121780
II	13124219
II	13124223
II	13124224
II	13124225
II	13124226
II	13129688
II	13134749
II	13136778
II	13136841
II	13148629
II	13159875
II	13159897
II	13159963
II	13160969
II	13160972
II	13160997
II	13170625
II	13176146
II	13178843
II	13178873
II	13178982
II	13200808
II	13207225
II	13207279
II	13207353
II	13208643
II	13213649
II	13213664
II	13235745
II	13267921
II	13338160
II	13352001
II	13353425
II	13353588
II	13358201
II	13368447
II	13368556
II	13369324
II	13369327
II	13369386
II	13377585
II	13377614
II	13379281
II	13379498
II	13402600
II	13402605
II	13402646
II	13402696
II	13402723
II	13408896
II	13412354
II	13412383
II	13412390
II	13412427
II	13412455
II	13412456
II	13412507
II	13412508
II	13412550
II	13412581
II	13417921
II	13417955
II	13417964
II	13418049
II	13418076
II	13418077
II	13418439
II	13418591
II	13420797
II	13424456
II	13424457
II	13424569
II	13426522
II	13440229
II	13449691
II	13449729
II	13453158
II	13458513
II	13458523
II	13461590
II	13461629
II	13478084
II	13486503
II	13493215
II	13495801
II	13495835
II	13495889
II	13505162
II	13510534
II	13511270
II	13516787
II	13530983
II	13531058
II	13531888
II	13531891
II	13532034
II	13535130
II	13542748
II	13553478
II	13553486
II	13557185
II	13557247
II	13563024
II	13563075
II	13563498
II	13563958
II	13563979
II	13563999
II	13576673
II	13577421
II	13577514
II	13577545
II	13577546
II	13600877
II	13602058
II	13602069
II	13602160
II	13603189
II	13603241
II	13604033
II	13604034
II	13604035
II	13604141
II	13604170
II	13610618
II	13610660
II	13611959
II	13612002
II	13612016
II	13612032
II	13612046
II	13612056
II	13612073
II	13615097
II	13615098
II	13615112
II	13625009
II	13625171
II	13630477
II	13643149
II	13643161
II	13643165
II	13643172
II	13669676
II	13672541
II	13672580
II	13672610
II	13680534
II	13693115
II	13693982
II	13694009
II	13698750
II	13698838
II	13710608
II	13713824
II	13731750
II	13731762
II	13735503
II	13739471
II	13739551
II	13742242
II	13742317
II	13756174
II	13765055
II	13765142
II	13765423
II	13765443
II	13765447
II	13765465
II	13772309
II	13772394
II	13772930
II	13773919
II	13775649
II	13776440
II	13776454
II	13776518
II	13778345
II	13782748
II	13782756
II	13782781
II	13782802
II	13782837
II	13782866
II	13786576
II	13786577
II	13795725
II	13803724
II	13803772
II	13803773
II	13803775
II	13810837
II	13816320
II	13824476
II	13838122
II	13844095
II	13844121
II	13850109
II	13850148
II	13850149
II	13859384
II	13859459
II	13859466
II	13861284
II	13879576
II	13886149
II	13901155
II	13908498
II	13919685
II	13919960
II	13924978
II	13942109
II	13943723
II	13950835
II	13956503
II	13956514
II	13956615
II	13957544
II	13957548
II	13959405
II	13959455
II	13959466
II	13959501
II	13961136
II	13970856
II	13972148
II	13976304
II	13988081
II	13999394
II	14016522
II	14016583
II	14016584
II	14019258
II	14019308
II	14019309
II	14023568
II	14023652
II	14027274
II	14030113
II	14043469
II	14047876
II	14055514
II	14078165
II	14092236
II	14093375
II	14118925
II	14132449
II	14132538
II	14132575
II	14143880
II	14143895
II	14147050
II	14147141
II	14207474
II	14207610
II	14207619
II	14212041
II	14212057
II	14212081
II	14212101
II	14214844
II	14219603
II	14238749
II	14245065
II	14245066
II	14245186
II	14251619
II	14258591
II	14258592
II	14264656
II	14264799
II	14273926
II	14274112
II	14281777
II	14281794
II	14281831
II	14281843
II	14289126
II	14350867
II	14364167
II	14379967
II	14392775
II	14398441
II	14398443
II	14398445
II	14401747
II	14403991
II	14404082
II	14409307
II	14409428
II	14411053
II	14411108
II	14421078
II	14422470
II	14422568
II	14425175
II	14436439
II	14443322
II	14444249
II	14447514
II	14447802
II	14447852
II	14449358
II	14449412
II	14449434
II	14449439
II	14455954
II	14456027
II	14456072
II	14456096
II	14460838
II	14460990
II	14461007
II	14464795
II	14470070
II	14475853
II	14479396
II	14483468
II	14483486
II	14483488
II	14489246
II	14495310
II	14498280
II	14498336
II	14498349
II	14498371
II	14505527
II	14505529
II	14505531
II	14505599
II	14505650
II	14516552
II	14520323
II	14521928
II	14522522
II	14523218
II	14530197
II	14534531
II	14535038
II	14538421
II	14545408
II	14545895
II	14545912
II	14547226
II	14547304
II	14552363
II	14552395
II	14552420
II	14553335
II	14555864
II	14562683
II	14569704
II	14570858
II	14574228
II	14585510
II	14610754
II	14613972
II	14617721
II	14634415
II	14644528
II	14644549
II	14644602
II	14654068
II	14656312
II	14656340
II	14658984
II	14660899
II	14672723
II	14674948
II	14675058
II	14683218
II	14685166
II	14685179
II	14685229
II	14685299
II	14685304
II	14694451
II	14694526
II	14701543
II	14701568
II	14736630
II	14736631
II	14736647
II	14749344
II	14753531
II	14756163
II	14782410
II	14782495
II	14799850
II	14805990
II	14810454
II	14821731
II	14827032
II	14846088
II	14848941
II	14849031
II	14852819
II	14856444
II	14861488
II	14863689
II	14863744
II	14863757
II	14871300
II	14871301
II	14871302
II	14871303
II	14871304
II	14871312
II	14885930
II	14886008
II	14891316
II	14891355
II	14918804
II	14926803
II	14933487
II	14943038
II	14953032
II	14953557
II	14953616
II	14953816
II	14953838
II	14953842
II	14953863
II	14953870
II	14957752
II	14957776
II	14963620
II	14963695
II	14967326
II	14967327
II	14967426
II	14971657
II	14974404
II	14985715
II	15002076
II	15026144
II	15039035
II	15042400
II	15042402
II	15051162
II	15051164
II	15066049
II	15066070
II	15068623
II	15072811
II	15073401
II	15083886
II	15088417
II	15091112
II	15093793
II	15099481
II	15099521
II	15099812
II	15112148
II	15115929
II	15118528
II	15118568
II	15129931
II	15130037
II	15145136
II	15157075
II	15159710
II	15175563
II	15185283
II	15190029
II	15195168
II	15199800
II	15208061
II	15246947
II	15247216
II	15247218
II	15249264
II	15259412
II	15259457
II	15265025
II	15265076
II	15265106
III	1306
III	1458
III	1459
III	1473
III	1475
III	1934
III	1947
III	1994
III	4859
III	4889
III	4902
III	4923
III	16654
III	20967
III	20972
III	21514
III	21599
III	21637
III	25315
III	29601
III	29610
III	30527
III	30542
III	30577
III	30579
III	30584
III	30592
III	30594
III	30739
III	30742
III	30756
III	30771
III	30801
III	30802
III	30808
III	30825
III	30827
III	30860
III	30868
III	36188
III	36210
III	36312
III	37378
III	37391
III	37402
III	37429
III	37889
III	37907
III	37913
III	37946
III	37959
III	37996
III	38008
III	38017
III	38053
III	42805
III	48184
III	48205
III	48226
III	48320
III	53692
III	65873
III	65947
III	70478
III	70516
III	70531
III	73543
III	73545
III	76838
III	86962
III	86992
III	86993
III	95296
III	95333
III	95355
III	114765
III	114781
III	114782
III	114844
III	114847
III	114856
III	124071
III	124075
III	124080
III	134003
III	134159
III	134182
III	134257
III	134330
III	137118
III	137237
III	137268
III	139499
III	139501
III	142762
III	142767
III	142768
III	142811
III	142820
III	142907
III	146107
III	150817
III	150846
III	158639
III	158669
III	164626
III	164680
III	164710
III	164734
III	170862
III	170928
III	173764
III	173860
III	173868
III	186610
III	201601
III	208215
III	214533
III	214640
III	223427
III	223476
III	243610
III	243796
III	243824
III	243826
III	247294
III	255882
III	287525
III	287612
III	292588
III	292594
III	348621
III	350747
III	353105
III	353207
III	401246
III	402639
III	469703
III	473860
III	486994
III	489490
III	518844
III	563400
III	567874
III	579605
III	582182
III	582183
III	591019
III	600695
III	603430
III	612180
III	612187
III	612191
III	612245
III	612327
III	619208
III	619210
III	619257
III	621939
III	621958
III	621959
III	621963
III	622692
III	622713
III	622776
III	624745
III	634999
III	640038
III	649747
III	649753
III	656112
III	656113
III	656114
III	656622
III	660898
III	660901
III	660907
III	660913
III	660934
III	679321
III	693959
III	693979
III	695591
III	696557
III	696562
III	696652
III	696659
III	696707
III	705566
III	705571
III	710175
III	712093
III	712840
III	713012
III	716747
III	716752
III	719175
III	719192
III	719274
III	721584
III	721599
III	721721
III	722080
III	722085
III	722253
III	723975
III	726810
III	726858
III	726876
III	737379
III	740021
III	742697
III	742796
III	742808
III	759477
III	759615
III	766762
III	767155
III	772658
III	776837
III	776847
III	785100
III	785736
III	801538
III	803045
III	807031
III	808943
III	809445
III	810104
III	811823
III	823973
III	824436
III	840218
III	846369
III	854217
III	856222
III	856268
III	864842
III	865000
III	872799
III	882029
III	884350
III	885070
III	885106
III	887636
III	887691
III	887785
III	889964
III	894795
III	894807
